ID;EntryTime;EntryUser;Name;Description;Unit;CO6_Config_VariableTypes_ID;Parent;deleted;LOINC;PersistenceAssembly;PersistenceClass;Timestamp;DisplayName
103052;2008-11-24 15:56:40.880;119;Nierenverfahren_VO_Calciumloesung;Calciumbeutel;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C3FE;NULL
103053;2008-10-31 15:41:12.647;119;Nierenverfahren_VO_Multi_Citrat;Dosierung;mmol/l;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001ADBF;NULL
103054;2008-10-31 15:50:14.647;119;Nierenverfahren_VO_Multi_Calcium;Ca-rate;mmol/l;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001ADC0;NULL
103055;2008-11-06 15:55:43.230;119;Nierenverfahren_ES_Multi_Calciumloesung;Beutel;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE56;NULL
103056;2008-11-06 15:55:09.043;119;Nierenverfahren_ES_Multi_Citratloesung;Beutel;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE55;NULL
103057;2008-11-12 15:51:53.747;119;Nierenverfahren_ES_Multi_CitratBlut;Citratrate;mmol/l;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE62;NULL
103058;2008-11-12 15:52:58.023;119;Nierenverfahren_ES_Multi_CalciumFiltrat;Calciumrate;mmol/l;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE63;NULL
103059;2008-11-12 15:40:00.000;119;Nierenverfahren_MS_Multi_CitratvolumenKumulativ;kumulativ Citrat;ml;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE60;NULL
103060;2008-11-12 15:42:01.777;119;Nierenverfahren_MS_Multi_CalciumvolumenKumulativ;kumulativ;ml;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE61;NULL
103061;2008-10-31 15:58:14.380;119;Nierenverfahren_MS_Multi_Citratfluss;Citratrate;ml/h;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001ADC7;NULL
103062;2008-10-31 15:58:45.583;119;Nierenverfahren_MS_Multi_Calciumfluss;Calciumrate;ml/h;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001ADC8;NULL
103063;2008-10-31 16:05:01.913;119;Nierenverfahren_VO_MultiPlasmavolumen;;ml;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001ADC9;NULL
103064;2008-10-31 16:05:48.973;119;Nierenverfahren_VO_BM25_Plasmavolumen;;ml;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001ADCA;NULL
103065;2008-10-31 16:06:30.037;119;Nierenverfahren_ES_Multi_Plasmavolumen;;ml;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001ADCB;NULL
103066;2008-10-31 16:06:57.863;119;Nierenverfahren_ES_Multi_Plasma;Plasmarate;ml/h;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001ADCC;NULL
103067;2008-10-31 16:07:32.970;119;Nierenverfahren_ES_BM25_Plasmavolumen;;ml;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001ADCD;NULL
103068;2008-10-31 16:08:21.220;119;Nierenverfahren_ES_BM25_Plasma;Plasmarate;ml/h;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001ADCE;NULL
103069;2008-10-31 16:08:56.733;119;Nierenverfahren_ES_ADM_Plasmavolumen;;ml;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001ADCF;NULL
103070;2008-10-31 16:09:29.407;119;Nierenverfahren_ES_ADM_PlasmaAustausch;Plasmarate;ml/h;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001ADD0;NULL
103071;2008-11-12 15:32:57.553;119;Nierenverfahren_MS_Multi_PlasmavolumenKumulativ;Kumulativ;liter;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE5F;NULL
103072;2008-10-31 16:13:14.477;119;Nierenverfahren_MS_BM25_verabreichtesPlasma;Kumulativ;liter;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001ADD2;NULL
103073;2008-10-31 16:14:58.817;119;Nierenverfahren_MS_ADM_verabreichtesPlasma;kumulativ;liter;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001ADD3;NULL
103074;2008-10-31 16:16:02.160;119;Nierenverfahren_VO_BM25_Spueldauer;;H/min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001ADD4;NULL
103075;2008-11-24 16:04:58.163;119;Nierenverfahren_VO_Spueldauer;;h/min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C404;NULL
103076;2008-10-31 16:17:34.000;119;Nierenverfahren_VO_ADM_Spueldauer;;h/min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001ADD6;NULL
103077;2008-11-05 13:38:09.813;157;Beatmung_ES_VisionA_O2Konzentration;Eingestellte Sauerstoffzufuhr;%;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BDAD;NULL
103078;2008-11-05 13:41:08.323;157;Beatmung_MS_VisionA_Amplitude;gemessene Druckdifferenz im HFOV Modus;cm H2O;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BDAE;NULL
103079;2008-11-05 13:43:51.063;157;Beatmung_MS_VisionA_O2Konzentration;gemessene Sauerstoffgehalt des Gasgemisches;%;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BDAF;NULL
103080;2008-11-05 13:49:42.940;157;Beatmung_ES_VisionA_Trigger;Einstellgrösse: Druck bzw. Flowtrigger;cm H2O bzw. l/min;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BDB0;NULL
103081;2008-11-05 13:51:40.897;157;Beatmung_ES_VisionA_ETS;Exspirationserkennung 10 - 45% des Peak Flow;%;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BDB1;NULL
103082;2008-11-05 13:55:18.837;157;Beatmung_MS_VisionA_AFSpontan;Messwert: Anzahl der gemessenen spontanen Atemzüge;AZ/min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BDB2;NULL
103083;2008-11-05 13:58:39.960;157;Beatmung_MS_VisionA_SpontanAMV;gemessenes spontanes Atemminutenvolumen;l/min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BDB4;NULL
103084;2008-11-05 14:01:15.893;157;Beatmung_MS_VisionA_Tidalvolumen;gemessenes Tidalvolumen;ml;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BDB5;NULL
103085;2008-11-05 15:18:28.900;119;Nierenverfahren_VO_ADM_Plasmavolumen;Plasmaaustauschvolumen kumulativ;ml;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BDB9;NULL
103086;2008-11-05 15:24:45.920;157;Beatmung_ES_F120_CPAP;Eingestelltes CPAP Niveau;cm H20;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BDBA;NULL
103087;2008-11-05 15:26:22.120;157;Beatmung_ES_F120_Flow;Einstellwert: Größe des Gasflusses beim F 120;l/min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BDBC;NULL
103088;2008-11-05 15:27:37.760;157;Beatmung_ES_F120_O2Konzentration;Einstellparameter: Sauerstoffgehalt des Gasgemisches;%;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BDBD;NULL
103089;2008-11-05 16:17:25.877;119;Nierenverfahren_ES_Multi_ZugangBalken;;;19;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BDF3;NULL
103090;2008-11-05 16:38:35.293;119;Nierenverfahren_ES_Multi_FilterBalken;;;19;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BDF6;NULL
103091;2008-11-06 13:43:27.980;157;Beatmung_ES_CF800_SauerstoffFlow;Einstellgröße Gasfluss Sauerstoff;l/min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE36;NULL
103092;2008-11-06 13:45:47.270;157;Beatmung_ES_CF800_DruckluftFlow;Einstellgröße: Gasfluss Druckluft;l/min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE38;NULL
103093;2008-11-06 13:47:26.673;157;Beatmung_ES_CF800_O2Konzentration;Sauerstoffgehalt des eingestellten Gasgemisches CF 800;%;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE3A;NULL
103094;2008-11-06 13:48:19.070;157;Beatmung_ES_CF800_CPAP;eingestelltes CPAP Niveau;cm H2O;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE3B;NULL
103095;2008-11-06 15:00:09.853;119;Nierenverfahren_Doku_Dialysatlösung;Dialysatlösung;ml;19;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE43;NULL
103096;2008-11-06 15:23:12.933;119;Nierenverfahren_Doku_SpuelloesungAntikoagulanz;;ml;19;1;2008-11-06 15:23:12.857;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE53;NULL
103097;2008-11-06 15:24:22.197;119;Nierenverfahren_Doku_SpuellösungAntikoagulanz;Spülung zur Vorbereitung;ml;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE54;NULL
103098;2008-11-12 15:23:29.460;119;Nierenverfahren_MS_Multi_pFDruck;Druck vor Filter Hämoperfusion;mmHg;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE5E;NULL
103103;2008-11-13 13:15:28.743;119;Nierenverfahren_MS_B25_DialysatvolumenKumulativ;;lliter;6;1;2008-11-13 13:15:28.667;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE75;NULL
103104;2008-11-14 08:27:21.117;119;Nierenverfahren_Doku_Filter;;;19;1;2008-11-14 08:27:21.040;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE79;NULL
103105;2008-11-14 08:37:51.783;119;Nierenverfahren_Doku_Filter;;;19;1;2008-11-14 08:37:51.707;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE7D;NULL
103106;2008-11-14 08:38:27.270;119;Nierenverfahren_Doku_Zugang;;;19;1;2008-11-14 08:38:27.207;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE7F;NULL
103107;2008-11-14 08:40:02.500;119;Nierenverfahren_Doku_Zugang;;;19;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE80;NULL
103108;2008-11-14 09:09:12.927;119;Nierenverfahren_Doku_Filter;Filter;;19;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE81;NULL
103109;2008-11-14 09:24:40.610;119;Nierenverfahren_Doku_HFLoesung;HFLösung;;19;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BE9F;NULL
103110;2008-11-14 09:28:35.350;119;Nierenverfahren_Doku_Option;Option;;19;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BEA0;NULL
103111;2008-11-14 09:31:47.360;119;Nierenverfahren_Doku_Antikoagulation;;;19;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BEA1;NULL
103113;2008-11-14 09:36:08.213;119;Nierenverfahren_Doku_Antikoagulati;Antikoagulation/Medikament;;19;1;2008-11-14 09:36:08.150;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BEA5;NULL
103114;2008-11-14 09:41:21.737;119;Nierenverfahren_Doku_Spueldauer;Spüldauer;h:min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BEA6;NULL
103115;2008-11-14 09:49:58.330;119;Nierenverfahren_Doku_FüllenMit;Füllen des Systems;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BEA7;NULL
103116;2008-12-11 14:18:30.560;119;Nierenverfahren_MS_Bilanz;Variable wird verwendet für Multifiltrate und ADM 08;liter;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C764;NULL
103117;2008-11-14 09:59:27.593;119;Nierenverfahren_Doku_AbschlussBeurteilung;;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BEA9;NULL
103118;2008-11-14 10:01:39.560;119;Nierenverfahren_Doku_Abschlussbegruendung;;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BEAA;NULL
103119;2008-11-14 10:42:54.823;119;Nierenverfahren_Doku_Citratloesung;Citratlösung;;3;1;2008-11-14 10:42:54.743;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BEC6;NULL
103120;2008-11-14 10:42:39.260;119;Nierenverfahren_Doku_Calciumloesung;Calciumlösung;;3;1;2008-11-14 10:42:39.183;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BEC4;NULL
103121;2008-11-14 10:43:29.947;119;Nierenverfahren_Doku_Calciumloesung;Calciumlösung;;19;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BEC7;NULL
103122;2008-11-14 10:44:04.617;119;Nierenverfahren_Doku_Citratloesung;Citratlösung;;19;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BEC8;NULL
103123;2008-11-17 15:40:30.973;119;Nierenverfahren_ES_Multi_Dialysat;;ml/h;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BED9;NULL
103124;2008-11-17 16:09:59.147;119;Nierenverfahren_ES_BM25_Dialysat;;ml/h;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001BEDA;NULL
103125;2008-11-18 14:24:56.677;157;Beatmung_ES_BiPAPV_CPAP;Einstellparameter CPAP im Modus CPAP;cm H2O;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C02E;NULL
103126;2008-11-18 14:27:36.777;157;Beatmung_ES_BiPAPV_O2Konzentration;Einstellparameter: O2 Konzentration des Gasgemisches;%;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C02F;NULL
103127;2008-11-18 14:28:56.457;157;Beatmung_MS_BiPAPV_AF;Messparameter: gemessene Atemfrequenz;AZ/min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C030;NULL
103128;2008-11-18 14:30:27.603;157;Beatmung_MS_BiPAPV_CPAP;Messwert: gemessenes CPAP Niveau;cm H2O;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C031;NULL
103129;2008-11-18 14:31:14.530;157;Beatmung_MS_BiPAPV_AMV;Messwert: gemessenes AMV;l/min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C032;NULL
103130;2008-11-18 14:32:33.190;157;Beatmung_MS_BiPAPV_O2Konzentration;Messwert: gemessene O2 Konzentration des Gasgemisches;%;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C033;NULL
103131;2008-11-20 09:01:26.343;157;Beatmung_MS_BiPAPV_Pimax;Messwert: maximal gemessener Inpirationsdruck;cm H2O;6;1;2008-11-20 09:01:26.250;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C152;NULL
103132;2008-11-18 14:35:07.427;157;Beatmung_MS_BiPAPV_Vt;Messwert: gemessenes Tidalvolumen;ml;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C035;NULL
103133;2008-11-18 14:37:31.303;157;Beatmung_ES_BiPAPV_Inspirationszeit;Einstellwert: Zeiteinstellung für die Inspirationszeit;s;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C036;NULL
103134;2008-11-18 14:39:15.270;157;Beatmung_ES_BiPAPV_AF;Einstellwert: eingestellte Mindestatemfrequenz im ST Moodus;AZ/min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C037;NULL
103135;2008-11-24 15:59:45.157;119;Nierenverfahren_VO_Bolus;Medikament;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C401;NULL
103136;2008-11-19 11:34:04.157;119;Nierenverfahren_Doku_Bolus;Medikament;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C096;NULL
103137;2008-12-09 10:16:27.403;119;Nierenverfahren_VO_BM25_Bolus;Medikamnet;;3;1;2008-12-09 10:16:27.310;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C727;NULL
103138;2008-12-09 10:10:23.950;119;Nierenverfahren_VO_ADM_Bolus;Medikament;;3;1;2008-12-09 10:10:23.870;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C715;NULL
103139;2008-11-19 11:45:49.400;157;Beatmung_ES_VisionA_PEEPCPAP;Einstellwert: eingestelltes Peep bzw. CPAP Niveau;cmH2O;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C09A;NULL
103141;2008-11-19 11:47:09.053;119;Nierenverfahren_Doku_Bolusab;Medikament;;3;1;2008-11-19 11:47:08.990;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C09E;NULL
103142;2008-11-19 11:47:13.647;157;Beatmung_MS_VisionA_PEEP;Messwert: gemessener positiver endexspiratorischer Druck;cmH2O;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C09F;NULL
103143;2008-11-19 14:47:27.713;119;Nierenverfahren_VO_Plasmaloesung;;;3;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C129;NULL
103144;2008-11-19 15:15:14.160;119;Nierenverfahren_Doku_Plasmaloesung;;;3;1;2008-11-19 15:15:13.910;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C131;NULL
103145;2008-11-19 15:21:23.743;119;Nierenverfahren_Doku_Plasmalösung;;;19;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C136;NULL
103146;2008-11-20 19:23:52.507;119;Nierenverfahren_ES_4008HS_DialyseZeit;;h:min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C20E;NULL
103147;2008-11-20 19:22:44.527;119;Nierenverfahren_ES_4008HS_UFZiel;Ultrafiltrationsziel;ml;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C209;NULL
103148;2008-11-20 19:22:57.417;119;Nierenverfahren_ES_4008HS_UFRate;Ultrafiltrationsrate;ml/h;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C20A;NULL
103149;2008-11-20 19:23:16.087;119;Nierenverfahren_ES_4008HS_IsoUFZiel;;ml;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C20B;NULL
103150;2008-11-20 19:23:29.760;119;Nierenverfahren_ES_4008HS_IsoUFZeit_;Isolierte Ultrafiltration;h:min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C20C;NULL
103151;2008-11-20 19:23:41.320;119;Nierenverfahren_ES_4008HS_IsoUFRate;Isolierte Ultrafiltration;ml/h;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C20D;NULL
103152;2008-11-20 19:22:12.323;119;Nierenverfahren_ES_4008HS_Blutfluss;;ml/min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C207;NULL
103153;2008-11-20 19:22:29.057;119;Nierenverfahren_ES_4008HS_BlutflussSNPumpe;;ml/min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C208;NULL
103154;2008-11-20 14:40:33.327;157;Beatmung_Doku_NIV_Applikationsform;Auswahl für die Applikationsform von NIV Anwendungen;;19;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C1E2;NULL
103155;2008-11-20 19:38:02.570;119;Nierenverfahren_ES_4008HS_NaProfil;;Zahl;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C20F;NULL
103156;2008-11-20 19:39:44.703;119;Nierenverfahren_ES_4008HS_StartNa;;mmol/l;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C212;NULL
103157;2008-11-20 19:39:23.720;119;Nierenverfahren_ES_4008HS_BasisNa;;mmol/l;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C211;NULL
103158;2008-11-20 19:41:08.143;119;Nierenverfahren_ES_4008HS_SollNa;;mmol/l;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C213;NULL
103159;2008-11-20 19:46:05.033;119;Nierenverfahren_ES_4008HS_UFProfil;;Zahl;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C214;NULL
103160;2008-11-20 19:46:39.050;119;Nierenverfahren_ES_4008HS_Bicarbonat;;mmol/l;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C215;NULL
103161;2008-11-20 19:47:46.703;119;Nierenverfahren_ES_4008HS_Temperatur;;°C;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C216;NULL
103162;2008-11-20 19:48:12.750;119;Nierenverfahren_ES_4008HS_Fluss;;ml/min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C217;NULL
103163;2008-11-20 19:56:02.177;119;Nierenverfahren_MS_4008HS_artDruck;;mmHg;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C218;NULL
103164;2008-11-20 19:56:39.050;119;Nierenverfahren_MS_4008HS_venDruck;;mmHg;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C219;NULL
103165;2008-11-20 19:57:07.470;119;Nierenverfahren_MS_4008HS_TMP;;mmHg;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C21A;NULL
103166;2008-11-20 19:58:46.547;119;Nierenverfahren_MS_4008HS_Restzeit;;h:min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C21B;NULL
103167;2008-11-20 19:59:37.403;119;Nierenverfahren_MS_4008HS_SollNatrium;;mmol/l;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C21C;NULL
103168;2008-11-20 20:00:13.217;119;Nierenverfahren_MS_4008HS_Leitfähigkeit;;mS/cm;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C21D;NULL
103169;2008-11-20 20:00:59.527;119;Nierenverfahren_MS_4008HS_effBlutfluss;;ml/min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C21E;NULL
103170;2008-11-20 20:03:39.070;119;Nierenverfahren_MS_4008HS_BlutvolumenKum;;Liter;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C221;NULL
103171;2008-11-20 20:03:11.337;119;Nierenverfahren_MS_4008HS_ISOUFVolumenKum;;Liter;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C220;NULL
103172;2008-11-21 15:04:30.890;119;Nierenverfahren_Doku_Dialysekonzentrat;;;19;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C39A;NULL
103173;2008-11-21 11:02:12.380;119;Nierenverfahren_MS_UltrafiltratmengeKumulativ;Bilanzrelevant;ml;19;1;2008-11-21 11:02:12.287;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C24A;NULL
103174;2008-11-21 08:50:25.400;119;Nierenvwerfahren_ES_4008onl_Dialysezeit;;h:min;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C225;NULL
103175;2008-11-21 08:51:36.507;119;Nierenverfahren_ES_4008onl_UFZiel;;ml;6;1;NULL;;COPRA.COPRA6.Data;COPRA.COPRA6.Data.COPRA6Persistence;0x000000000001C226;NULL
